vehicle id;make;model;year;tank_capacity;initial_odometer;archive;fill up id;vehicle_id;date;mileage;fuel_added;cost;is_partial_fill_up;comment;tags
2;Toyota;Matrix;2003;50;11;1;277;2;2008-10-14 00:00:00;616.4;40.034;43.0;0;;
2;Toyota;Matrix;2003;50;11;1;278;2;2008-10-20 00:00:00;455.7;30.312;32.01;0;;
2;Toyota;Matrix;2003;50;11;1;279;2;2008-10-24 00:00:00;518.7;9.485;10.0;0;;
2;Toyota;Matrix;2003;50;11;1;280;2;2008-10-27 00:00:00;101.4;19.307;20.0;0;;
2;Toyota;Matrix;2003;50;11;1;281;2;2008-10-29 00:00:00;296.1;44.52;43.9;0;;
2;Toyota;Matrix;2003;50;11;1;282;2;2008-11-05 00:00:00;531.4;40.875;38.26;0;;
2;Toyota;Matrix;2003;50;11;1;283;2;2008-11-10 00:00:00;613.3;44.598;39.83;0;;
2;Toyota;Matrix;2003;50;11;1;284;2;2008-11-15 00:00:00;540.0;41.239;36.0;0;;
2;Toyota;Matrix;2003;50;11;1;285;2;2008-11-22 00:00:00;566.1;45.859;39.12;0;;
2;Toyota;Matrix;2003;50;11;1;286;2;2008-11-28 00:00:00;501.1;39.995;32.88;0;;
2;Toyota;Matrix;2003;50;11;1;287;2;2008-12-04 00:00:00;587.7;44.944;36.22;0;;
2;Toyota;Matrix;2003;50;11;1;288;2;2008-12-18 00:00:00;438.8;39.847;30.08;0;;
2;Toyota;Matrix;2003;50;11;1;289;2;2008-12-23 00:00:00;395.5;31.544;23.28;0;;
2;Toyota;Matrix;2003;50;11;1;290;2;2009-01-06 00:00:00;454.8;39.685;30.4;0;;
2;Toyota;Matrix;2003;50;11;1;291;2;2009-01-11 00:00:00;509.7;40.561;32.65;0;;
2;Toyota;Matrix;2003;50;11;1;292;2;2009-01-16 00:00:00;425.5;38.182;29.21;0;;
2;Toyota;Matrix;2003;50;11;1;293;2;2009-01-22 00:00:00;528.0;40.785;33.69;0;;
2;Toyota;Matrix;2003;50;11;1;294;2;2009-01-28 00:00:00;522.1;42.015;33.4;0;;
2;Toyota;Matrix;2003;50;11;1;295;2;2009-02-04 00:00:00;521.5;41.71;31.49;0;;
2;Toyota;Matrix;2003;50;11;1;296;2;2009-02-11 00:00:00;524.4;23.117;20.0;0;;
2;Toyota;Matrix;2003;50;11;1;297;2;2009-02-17 00:00:00;218.3;23.117;20.0;0;;
2;Toyota;Matrix;2003;50;11;1;298;2;2009-02-20 00:00:00;305.9;23.952;20.0;0;;
2;Toyota;Matrix;2003;50;11;1;299;2;2009-02-26 00:00:00;320.9;38.632;31.1;0;;
2;Toyota;Matrix;2003;50;11;1;300;2;2009-03-05 00:00:00;436.2;36.152;31.67;0;;
2;Toyota;Matrix;2003;50;11;1;301;2;2009-03-11 00:00:00;538.6;23.56;20.0;0;;
2;Toyota;Matrix;2003;50;11;1;302;2;2009-03-15 00:00:00;300.9;42.902;35.35;0;;
2;Toyota;Matrix;2003;50;11;1;303;2;2009-03-21 00:00:00;532.8;40.13;34.75;0;;
2;Toyota;Matrix;2003;50;11;1;304;2;2009-03-30 00:00:00;518.0;39.297;34.74;0;;
2;Toyota;Matrix;2003;50;11;1;305;2;2009-04-06 00:00:00;498.6;38.92;32.81;0;;
2;Toyota;Matrix;2003;50;11;1;306;2;2009-04-12 00:00:00;443.9;35.092;28.67;0;;
2;Toyota;Matrix;2003;50;11;1;307;2;2009-04-20 00:00:00;535.6;39.718;33.16;0;;
2;Toyota;Matrix;2003;50;11;1;308;2;2009-04-27 00:00:00;589.6;44.85;39.74;0;;
2;Toyota;Matrix;2003;50;11;1;309;2;2009-05-05 00:00:00;564.0;42.53;38.11;0;;
2;Toyota;Matrix;2003;50;11;1;310;2;2009-05-12 00:00:00;602.3;43.933;42.88;0;;
2;Toyota;Matrix;2003;50;11;1;311;2;2009-05-21 00:00:00;595.4;42.39;39.93;0;;
2;Toyota;Matrix;2003;50;11;1;312;2;2009-05-29 00:00:00;629.4;43.162;42.82;0;;
2;Toyota;Matrix;2003;50;11;1;313;2;2009-06-06 00:00:00;647.7;44.125;42.89;0;;
2;Toyota;Matrix;2003;50;11;1;314;2;2009-06-16 00:00:00;662.8;45.284;46.46;0;;
2;Toyota;Matrix;2003;50;11;1;315;2;2009-06-24 00:00:00;572.4;39.447;39.57;0;;
2;Toyota;Matrix;2003;50;11;1;316;2;2009-07-03 00:00:00;633.7;42.77;43.45;0;;
2;Toyota;Matrix;2003;50;11;1;317;2;2009-07-12 00:00:00;651.3;44.57;42.61;0;;
2;Toyota;Matrix;2003;50;11;1;318;2;2009-07-18 00:00:00;633.3;41.238;38.06;0;;
2;Toyota;Matrix;2003;50;11;1;319;2;2009-07-24 00:00:00;564.4;39.59;37.45;0;;
2;Toyota;Matrix;2003;50;11;1;320;2;2009-08-01 00:00:00;587.7;39.532;38.19;0;;
2;Toyota;Matrix;2003;50;11;1;321;2;2009-08-15 00:00:00;639.2;44.582;45.65;0;;
2;Toyota;Matrix;2003;50;11;1;322;2;2009-08-22 00:00:00;526.0;35.812;35.67;0;;
2;Toyota;Matrix;2003;50;11;1;323;2;2009-08-28 00:00:00;587.9;39.697;39.54;0;;
2;Toyota;Matrix;2003;50;11;1;324;2;2009-09-05 00:00:00;646.0;41.945;39.97;0;;
2;Toyota;Matrix;2003;50;11;1;325;2;2009-09-15 00:00:00;587.9;42.59;39.01;0;;
2;Toyota;Matrix;2003;50;11;1;326;2;2009-09-22 00:00:00;615.3;43.067;42.46;0;;
2;Toyota;Matrix;2003;50;11;1;327;2;2009-09-29 00:00:00;522.1;38.707;36.23;0;;
2;Toyota;Matrix;2003;50;11;1;328;2;2009-10-06 00:00:00;462.5;41.922;38.82;0;;
2;Toyota;Matrix;2003;50;11;1;329;2;2009-10-14 00:00:00;603.9;43.077;42.04;0;;
2;Toyota;Matrix;2003;50;11;1;330;2;2009-10-21 00:00:00;607.2;42.59;40.29;0;;
2;Toyota;Matrix;2003;50;11;1;331;2;2009-10-28 00:00:00;623.4;23.672;25.0;0;;
2;Toyota;Matrix;2003;50;11;1;332;2;2009-10-30 00:00:00;281.9;40.35;42.61;0;;
2;Toyota;Matrix;2003;50;11;1;333;2;2009-11-05 00:00:00;559.2;38.9;41.08;0;;
2;Toyota;Matrix;2003;50;11;1;334;2;2009-11-11 00:00:00;556.1;38.817;39.44;0;;
2;Toyota;Matrix;2003;50;11;1;335;2;2009-11-18 00:00:00;606.2;42.737;42.14;0;;
2;Toyota;Matrix;2003;50;11;1;336;2;2009-11-23 00:00:00;565.8;37.537;37.01;0;;
2;Toyota;Matrix;2003;50;11;1;337;2;2009-11-30 00:00:00;513.6;37.817;36.15;0;;
2;Toyota;Matrix;2003;50;11;1;338;2;2009-12-04 00:00:00;558.6;42.16;41.99;0;;
2;Toyota;Matrix;2003;50;11;1;339;2;2009-12-12 00:00:00;476.0;37.895;36.57;0;;
2;Toyota;Matrix;2003;50;11;1;340;2;2009-12-18 00:00:00;474.5;37.782;36.08;0;;
2;Toyota;Matrix;2003;50;11;1;341;2;2009-12-24 00:00:00;506.6;38.967;36.71;0;;
2;Toyota;Matrix;2003;50;11;1;342;2;2010-01-07 00:00:00;511.7;43.087;44.21;0;;
2;Toyota;Matrix;2003;50;11;1;343;2;2010-01-14 00:00:00;525.9;38.487;39.1;0;;
2;Toyota;Matrix;2003;50;11;1;344;2;2010-01-21 00:00:00;544.4;41.097;40.93;0;;
2;Toyota;Matrix;2003;50;11;1;345;2;2010-01-28 00:00:00;512.6;39.062;38.12;0;;
2;Toyota;Matrix;2003;50;11;1;346;2;2010-02-04 00:00:00;527.4;43.23;44.35;0;;
2;Toyota;Matrix;2003;50;11;1;347;2;2010-02-11 00:00:00;515.6;37.91;38.52;0;;
